FID,Contrato,Area_Km2,Nombre,Operador,Cuenca,Compañía de Servicios,Fecha de adquisición,XMIN,XMAX,YMIN,YMAX,SHAPE_AREA,SHAPE_LEN,Shape__Area,Shape__Length
338,TOLIMA_(ASOCIACION),41.89252695,TOLIMA B 3D-2011,VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S,VALLE SUPERIOR DEL MAGDALENA,G2 SEISMIC LTD SUCURSAL COLOMBIA,1/1/1900 12:00:00 AM,-75.38855728,-75.34409037,3.6518481,3.74338919,0.00340856865701,0.253429389238,42327334.984375,28252.8073478333
339,OMBU,184.30277189,OMBU 3D-2010,EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAGUAN-PUTUMAYO,PETROSEISMIC SERVICES S A,1/1/1900 12:00:00 AM,-74.67186824,-74.45535982,2.00909461,2.23227213,0.0149818373976,0.658707178141,185783047.894897,73352.4231275075
340,CONDOR,401.70993773,CONDOR 3D-2004,LUKOIL OVERSEAS COLOMBIA LTD,LLANOS ORIENTALES,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-73.39094472,-73.06822575,4.40013181,4.65122463,0.0327271441874,0.938898820042,406821438.083252,104682.897609318
341,TINIGUA,109.47705151,URIBE 3D-2009,"GRAN TIERRA ENERGY COLOMBIA, LLC SUCURSAL",CAGUAN-PUTUMAYO,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-74.41354064,-74.27245836,2.9448497,3.07726381,0.00890572699032,0.390191119492,110512852.235596,43464.0442662286
342,LAS_AGUILAS,42.09884323,LAS AGUILAS 3D-2005,PETROMINERALES COLOMBIA CORP. SUCURSAL COLOMBIA,CAGUAN-PUTUMAYO,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-76.95371411,-76.88526311,0.62272406,0.70374806,0.003411854068,0.257416212742,42282621.2652588,28656.4259504891
343,SAN_JACINTO,175.98808801,LA HOCHA PRO 3D-2004,HOCOL S.A.,VALLE SUPERIOR DEL MAGDALENA,SISMOPETROL SAS,1/1/1900 12:00:00 AM,-75.69311711,-75.53973511,2.37736406,2.54750306,0.0142997969195,0.528415741317,177367914.553955,58853.1005115895
344,GUA_OFF-03,1200.00074012,GUAJIRA OFF3 WEST 3D-2014,SHELL EXPLORATION AND PRODUCTION COLOMBIA GMBH,GUAJIRA OFFSHORE,DOLPHIN GEOPHYSICAL AS SUCURSAL COLOMBIA,1/1/1900 12:00:00 AM,-74.03716184,-73.59470569,12.77601564,13.002108,0.099939610213,1.33646809836,1270466376.45801,150075.396458445
345,MAPACHE,40.11713936,MAPACHE 3D-2006,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,LLANOS ORIENTALES,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-71.51083685,-71.45461044,5.20810427,5.30521783,0.00326584460615,0.265048156063,40641243.0620117,29588.0188472119
346,EL_PORTON,611.32900992,CAUCHOS SUR 3D-2007,CEPSA COLOMBIA S.A.,LLANOS ORIENTALES,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-72.50141579,-72.22898616,5.04331204,5.34574519,0.0498186577617,1.04037935133,619889965.231445,116058.933996199
347,ARRENDAJO,29.22844464,ARRENDAJO NORTE 3D-2010,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,LLANOS ORIENTALES,SAE EXPLORATION S.A.S.,1/1/1900 12:00:00 AM,-71.13765756,-71.0913235,5.45949112,5.51090937,0.00237881925304,0.195358133647,29614003.0043945,21799.7952279073
348,ALEA-1846-D,86.1199403,ALEA 1846D 3D-2010,VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S,CAGUAN-PUTUMAYO,SATELITE SISMICA & SERVICIOS LTDA,1/1/1900 12:00:00 AM,-76.39607775,-76.30757455,1.03432554,1.16193404,0.00698671259301,0.393885226623,86595314.9881592,43851.6958081255
349,ABANICO,91.27094148,COHEMBI 3D-2008,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,CAGUAN-PUTUMAYO, ,1/1/1900 12:00:00 AM,-76.57836772,-76.46000265,0.25296983,0.3890068,0.00740151042573,0.449244350695,91721120.2621613,50010.1216195503
350,CPO-04,348.07562997,NEGRITOS 3D-2012,SK ENERGY CO LTD,LLANOS ORIENTALES,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-73.17493511,-72.97120726,3.97073004,4.20352016,0.0283376614599,0.690492908779,352055418.751221,76974.3008208139
351,LLA-31,246.23027489,LLANOS31 3D-2011,PETROMINERALES COLOMBIA CORP. SUCURSAL COLOMBIA,LLANOS ORIENTALES,SISMOPETROL SAS,1/1/1900 12:00:00 AM,-73.07982283,-72.88051286,4.48118659,4.68088248,0.0200587600171,0.732867905701,249365386.602783,81713.6714711279
352,CHAZA,98.52557223,MOQUETA 3D-2011,"GRAN TIERRA ENERGY COLOMBIA, LLC SUCURSAL",VALLE SUPERIOR DEL MAGDALENA,CGL COMPANIA GEOFISICA LATINOAMERICANA S.A,1/1/1900 12:00:00 AM,-76.62763864,-76.46497349,0.99857915,1.06771576,0.00799063211101,0.501659887986,99036250.8561401,55847.6273233669
353,LEONA,23.50625991,LEONA B NORTE 3D-2008,NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIANA,LLANOS ORIENTALES,SISMOPETROL SAS,1/1/1900 12:00:00 AM,-71.12703052,-71.08048926,5.68888076,5.74788872,0.00191381679215,0.177426970411,23834687.4013672,19808.3661480474
354,ARRENDAJO,43.26628703,BUHO 3D-2008,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,LLANOS ORIENTALES,"GEOKINETICS INTERNATIONAL, INC",1/1/1900 12:00:00 AM,-71.24149078,-71.15303507,5.45929359,5.51179833,0.00352186458158,0.273712287079,43844255.0952148,30521.5391149425
355,ARJONA,31.75060958,ARJONA 3D-2007,VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S,VALLE INFERIOR DEL MAGDALENA,CGL COMPANIA GEOFISICA LATINOAMERICANA S.A,9/30/2007 12:00:00 AM,-73.97975,-73.908701,9.540916,9.604974,0.00261489216209,0.206072808217,32861427.1958008,23087.9021830792
356,CASIMENA,48.91577705,CASIMENA SUR 3D-2009,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,LLANOS ORIENTALES,SISMOPETROL SAS,1/1/1900 12:00:00 AM,-72.04875135,-71.97791479,4.60358166,4.70639206,0.00398156204251,0.27925691583,49502839.2866211,31146.4518189855
357,PIJAO-POTRERILLO,483.0469827,NEIVA 3D-98,ECOPETROL S.A.,VALLE SUPERIOR DEL MAGDALENA,WESTERN,1/1/1900 12:00:00 AM,-75.41664629,-75.17495557,2.89891968,3.22141811,0.0392801615677,1.05207602291,487458654.161865,117199.475390848
358,SURIMENA,28.76368418,CANACABARE W 3D-2006,HUPECOL OPERATING CO LLC,LLANOS ORIENTALES,SISMOPETROL SAS,1/1/1900 12:00:00 AM,-71.94121236,-71.88390492,4.78452791,4.85619605,0.00234151537147,0.19985374468,29119120.9462891,22294.4435476855
359,ALEA-1848-A,148.01199551,ALEA 1848A-QUINDE 3D-2010,"GRAN TIERRA ENERGY COLOMBIA, LLC SUCURSAL",CAGUAN-PUTUMAYO,PETROSEISMIC SERVICES S A,1/1/1900 12:00:00 AM,-76.60868783,-76.51965501,0.38938157,0.60739962,0.0120023455892,0.579888452769,148739179.360504,64554.7436010786
360,LLA-19,41.54580348,LLANOS19 B 3D-2010,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,LLANOS ORIENTALES,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-72.25420508,-72.17151046,5.26927832,5.35101712,0.00338579601668,0.233011373964,42137726.3012695,25994.0188284006
361,MIDAS,77.85013624,MIDAS CENTRO 3D-2011,"GRAN TIERRA ENERGY COLOMBIA, LLC SUCURSAL",VALLE MEDIO DEL MAGDALENA,G2 SEISMIC LTD SUCURSAL COLOMBIA,1/1/1900 12:00:00 AM,-73.60720752,-73.53292858,7.86630864,7.96774988,0.00638336133328,0.338883139018,79863946.3081055,37925.3970289506
362,COL-04,7465.48825155,COL-4 3D-2016,UNION TEMPORAL REPSOL- EXXON MOBIL-STATOIL,COLOMBIA,PGS GEOPHYSICAL A S,1/1/1900 12:00:00 AM,-76.93908253,-75.99999246,10.49934827,11.3007654,0.616342199748,3.57270200986,7777330657.71289,400972.407042386
363,GUA-02,213.90553667,GUA2 3D-2015,HOCOL S.A.,GUAJIRA,SAE EXPLORATION S.A.S.,1/1/1900 12:00:00 AM,-72.37425092,-72.24836703,11.27282459,11.51401896,0.0177024438917,0.753867402664,223788791.834961,84963.7881940525
364,JOROPO,53.69988883,JOROPO 3D-2011,GREEN POWER SUCURSAL COLOMBIA,LLANOS ORIENTALES,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-71.28315864,-71.19676642,5.96278685,6.06550642,0.0043754254854,0.281170120542,54520570.2099609,31395.785990121
365,LA_POLA,62.25362201,VELP 3D-2008,VAROSA ENERGY SOCIEDAD POR ACCIONES SIMPLIFICADA,VALLE MEDIO DEL MAGDALENA,VAROSA ENERGY SOCIEDAD POR ACCIONES SIMPLIFICADA,1/1/1900 12:00:00 AM,-74.69608459,-74.63655295,5.00416979,5.09556407,0.00507618288923,0.301250366244,63149396.0639648,33614.2281962882
366,CLARINERO,293.25026239,CLARINERO NORTE 3D-2010,HOCOL S.A.,LLANOS ORIENTALES,SISMOPETROL SAS,1/1/1900 12:00:00 AM,-70.82946295,-70.66635551,5.25003606,5.50554039,0.0238457413609,0.764459301232,296804537.783691,85329.7035800259
367,RIO_META,22.03686792,GUARIMENA 3D-2014,ECOPETROL S.A.,LLANOS ORIENTALES,ENAGEO SAS,1/1/1900 12:00:00 AM,-71.94898766,-71.89799155,4.66196621,4.70356166,0.00179359636244,0.175731477779,22300745.7502441,19594.7438689073
368,TISQUIRAMA,129.78394184,TISQUIRAMA 3D-2009,ECOPETROL S.A.,VALLE MEDIO DEL MAGDALENA,CGL COMPANIA GEOFISICA LATINOAMERICANA S.A,1/1/1900 12:00:00 AM,-73.65238444,-73.53604543,7.93601749,8.08276828,0.0106441158375,0.425085025451,133201569.838867,47596.5618401986
369,VMM-11,119.40193427,VMM11 3D-2014,PAREX RESOURCES COLOMBIA LTD SUCURSAL,VALLE MEDIO DEL MAGDALENA,SAE EXPLORATION S.A.S.,1/1/1900 12:00:00 AM,-74.42732257,-74.34684706,6.11773116,6.25198037,0.00975530039258,0.419085235728,121595715.374512,46821.0122154982
370,VMM-01,169.95825831,CRISOL 3D-2011,LEWIS ENERGY COLOMBIA INC,VALLE MEDIO DEL MAGDALENA,SAE EXPLORATION S.A.S.,1/1/1900 12:00:00 AM,-73.73820612,-73.60434277,8.25037885,8.42038949,0.0139508211455,0.558523011646,174731794.182617,62520.5575623567
371,ENTRERRIOS,21.55745524,ENTRERRIOS 3D-2007,ECOPETROL S.A.,LLANOS ORIENTALES,CGL COMPANIA GEOFISICA LATINOAMERICANA S.A,1/1/1900 12:00:00 AM,-72.20494883,-72.14655013,4.7748763,4.83493136,0.00175542289273,0.168437783382,21829969.6464844,18784.413006187
372,MAPACHE,41.28070267,MAPACHE_3D-2007,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,LLANOS ORIENTALES,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-71.51801416,-71.46123691,5.21318655,5.31138682,0.00336064169175,0.264371652027,41821288.3432617,29511.2579463729
373,GUACHIRIA_SUR,307.11946284,PALMITAS SUR 3D-2010,LEWIS ENERGY COLOMBIA INC,LLANOS ORIENTALES,G2 SEISMIC LTD SUCURSAL COLOMBIA,1/1/1900 12:00:00 AM,-71.43257962,-71.19896509,5.23714154,5.4592392,0.0249987633707,0.913996827409,311137130.016602,101981.131952581
374,CORCEL,48.51315767,CORCEL 3D-2006,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,LLANOS ORIENTALES,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-72.95569711,-72.87121711,4.35901206,4.45150406,0.0039510595805,0.277438128025,49106631.9902344,30930.4746020035
375,PUT-7,42.74894968,CUMPLIDOR 3D-2017,"GRAN TIERRA ENERGY COLOMBIA, LLC SUCURSAL",CAGUAN-PUTUMAYO,SAEXPLORATION INC,1/1/1900 12:00:00 AM,-76.64710475,-76.59306366,0.39374844,0.47528424,0.00346616863864,0.23785246804,42954074.8127747,26478.0685072347
376,RC-09,736.2602798,TALUS 3D-2009,ECOPETROL S.A.,GUAJIRA OFFSHORE,CGG VERITAS SERVICES S.A.,1/1/1900 12:00:00 AM,-72.99587438,-72.58493295,11.83228702,12.00280034,0.0610507292584,1.09729418255,773230788.547852,122874.505143637
377,COCLI,255.49520836,COCLI 3D-2010,HOCOL S.A.,LLANOS ORIENTALES,GEOFISICA SISTEMAS Y SOLUCIONES S A GSS EN LIQUIDACION JUDICIAL - GSS S A,1/1/1900 12:00:00 AM,-71.48935313,-71.28674909,4.25085467,4.52587742,0.0207703961952,0.878174037343,258146189.671143,97884.5440460892
378,CARACARA,68.17120849,PEGUITA HR 3D-2013,CEPSA COLOMBIA S.A.,LLANOS ORIENTALES,PETROSEISMIC SERVICES S A,1/1/1900 12:00:00 AM,-72.08615133,-71.98004767,4.17400222,4.2761903,0.0055458391543,0.330498894117,68911704.6523438,36841.1875952029
379,VSM-22,163.52777704,VSM22 3D-2013,TELPICO COLOMBIA LLC,VALLE SUPERIOR DEL MAGDALENA,PETROSEISMIC SERVICES S A,1/1/1900 12:00:00 AM,-75.64373298,-75.51438457,2.59469567,2.72790408,0.0132898106029,0.475853352715,164865203.300049,52999.8984373744
380,LA_CRECIENTE,85.29718763,LA CRECIENTE NORTE 3D-2010,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,VALLE INFERIOR DEL MAGDALENA,GEOFISICA SISTEMAS Y SOLUCIONES S A GSS EN LIQUIDACION JUDICIAL - GSS S A,1/1/1900 12:00:00 AM,-75.1344574,-75.01762209,9.39692874,9.49055163,0.00702071140629,0.396396326073,88197603.5517578,44413.977946569
381,OROPENDOLA,42.0921243,OROPENDOLA C 3D-2006,PERENCO OIL AND GAS COLOMBIA LIMITED,LLANOS ORIENTALES,CGL COMPANIA GEOFISICA LATINOAMERICANA S.A,1/1/1900 12:00:00 AM,-71.35958211,-71.27316411,4.96879406,5.06126706,0.003424419649,0.254201244492,42598596.8225098,28355.6823467924
382,LLA-40,306.92813571,LLANOS40 3D-2011,PAREX RESOURCES COLOMBIA LTD SUCURSAL,LLANOS ORIENTALES,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-71.59690336,-71.36395883,5.66296857,5.85329197,0.0250085893466,0.841665276107,311488613.945801,93909.1221579729
383,PAJARO_PINTO,99.30908272,PAJARO PINTO 3D-2010,GRUPO C&C ENERGIA (BARBADOS) SUCURSAL COLOMBIA,LLANOS ORIENTALES,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-72.30658459,-72.16157857,4.61394764,4.72530215,0.00808511096026,0.444220879329,100524414.302246,49536.0807448866
384,CAMPO_RICO,72.04130462,CAMPO RICO 3D-2005,EMERALD ENERGY PLC SUCURSAL COLOMBIA,LLANOS ORIENTALES,CGL COMPANIA GEOFISICA LATINOAMERICANA S.A,1/1/1900 12:00:00 AM,-72.30083281,-72.21005221,4.83063086,4.94070866,0.0058675380902,0.313062279441,72975860.9733887,34923.5320694601
385,GUAYUYACO,70.19048526,VERDEYACO TAMBOR 3D-2011,"GRAN TIERRA ENERGY COLOMBIA, LLC SUCURSAL",VALLE SUPERIOR DEL MAGDALENA,SATELITE SISMICA & SERVICIOS LTDA,12/1/2011 12:00:00 AM,-76.49390583,-76.38506554,1.02077762,1.1165556,0.00569358637579,0.344099920671,70567358.1976929,38308.4509220557
386,PLATANILLO,128.99471345,PLATANILLO 3D-3C-2010,AMERISUR EXPLORACION COLOMBIA LIMITADA,CAGUAN-PUTUMAYO,CGL COMPANIA GEOFISICA LATINOAMERICANA S.A,1/1/1900 12:00:00 AM,-76.31748684,-76.25870695,0.42897411,0.62120524,0.0104646108986,0.5094545783,129683367.813416,56714.0451581682
387,DOIMA,101.62370267,ORTEGA 3D-2001,HOCOL S.A.,VALLE SUPERIOR DEL MAGDALENA,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-75.27193981,-75.13459629,3.89381368,4.02984035,0.00827208660093,0.440332233714,102753687.25415,49084.3372379526
388,MERECURE,162.62680273,YARUMO 3D-2017,CEPSA COLOMBIA S.A.,LLANOS ORIENTALES,VECTOR GEOPHYSICAL,1/1/1900 12:00:00 AM,-71.10959446,-70.97408109,5.21525982,5.38835865,0.0132298378027,0.535137259457,164647211.916992,59713.1406794209
389,BOROJO_SUR,897.35544655,BOROJO SOUTH 3D-2011,RELIANCE INDUSTRIES LIMITED,CHOCO OFFSHORE-TUMACO OFFSHORE,FUGRO SEISMIC IMAGING INC.,1/1/1900 12:00:00 AM,-78.14385091,-77.69776646,3.30525125,3.66829909,0.0727021620164,1.22139452604,902627057.136963,136074.62770186
390,VMM-18,61.74213778,VMM18 3D-2013,MONTAJES JM S.A.,VALLE MEDIO DEL MAGDALENA,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-74.69585185,-74.61425773,4.85078653,4.91279515,0.0050332478353,0.287091840952,62599240.0791016,32009.1177818611
391,BOLIVAR,4.87051024,CATALINA 3C 3D-2000,HARKEN DE COLOMBIA LIMITED,VALLE MEDIO DEL MAGDALENA,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-73.69711678,-73.66887321,8.25521492,8.2837835,0.00039971273248,0.0804238129708,5005294.39453125,9000.42912789384
392,VMM-02,45.05368108,VMM2 SUR 3D-2010,CANACOL ENERGY COLOMBIA S.A.,VALLE MEDIO DEL MAGDALENA,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-73.66586823,-73.60401052,8.08167367,8.17008654,0.00369610234908,0.274197971199,46266265.875,30712.0220958242
393,FENIX,105.78230817,FENIX 3D-2007,FENIX OIL & GAS S.A,VALLE MEDIO DEL MAGDALENA-CORDILLERA ORIENTAL,GRANT GEOPHYSCIAL INC,7/25/2007 12:00:00 AM,-73.42101184,-73.34242913,7.50125293,7.62782452,0.00866596680645,0.378459325471,108330933.015625,42364.7817130619
394,LLA-57,53.58945236,SAN PABLO 3D-2007,PAREX RESOURCES COLOMBIA LTD SUCURSAL,LLANOS ORIENTALES,CGL COMPANIA GEOFISICA LATINOAMERICANA S.A,1/1/1900 12:00:00 AM,-71.47972723,-71.41453593,5.53780642,5.61985597,0.00436462111991,0.29307752347,54343894.4501953,32711.8894487579
395,LLA-45,42.8267787,LLANOS 45 ESTE 3D-2012,PERENCO OIL AND GAS COLOMBIA LIMITED,LLANOS ORIENTALES,SISMOPETROL SAS,1/1/1900 12:00:00 AM,-71.16206334,-71.09702356,5.16093196,5.2506905,0.00348407786671,0.271878025801,43353557.6762695,30326.9766196426
396,LLA-21,79.81260607,LLANOS21 3D-2010,OMEGA ENERGY COLOMBIA,LLANOS ORIENTALES,SEISMIC & DRILLING SERVICES S.A.,1/1/1900 12:00:00 AM,-71.35048923,-71.23373347,5.44186846,5.50009401,0.00649752850667,0.345259045314,80886003.4750977,38492.1589479815
397,LISAMA-NUTRIA,137.13467271,LISAMA 3D-2008,ECOPETROL S.A.,VALLE MEDIO DEL MAGDALENA,CGL COMPANIA GEOFISICA LATINOAMERICANA S.A,1/1/1900 12:00:00 AM,-73.58984293,-73.50802379,6.97852459,7.1704839,0.0112231314783,0.497641331751,140143604.905273,55715.8431458779
398,ORITO,26.34161701,ORITO 3D-92,ECOPETROL S.A.,CAGUAN-PUTUMAYO,WESTERN,1/1/1900 12:00:00 AM,-76.90762678,-76.85920295,0.63529659,0.69979756,0.00213498189442,0.188357079024,26458560.3114014,20968.6629299175
399,LA_CIRA_INFANTAS,179.02225123,LA CIRA INFANTAS-94 3D,ECOPETROL S.A.,VALLE MEDIO DEL MAGDALENA,WESTERN,1/1/1900 12:00:00 AM,-73.82025679,-73.72608382,6.84402693,7.04300989,0.0146483548456,0.582024840193,182867472.310547,65116.3659982503
400,CASTOR,50.3235893,CASTOR 3D-2007,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,LLANOS ORIENTALES,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-71.81259459,-71.72678166,5.26761038,5.37915872,0.0040989395467,0.369813828385,51014303.7055664,41266.7195439468
401,RIO_MAGDALENA,80.24628463,RIO MAGDALENA 3D-2009,ECOPETROL S.A.,VALLE MEDIO DEL MAGDALENA,PGS GEOPHYSICAL A S,1/1/1900 12:00:00 AM,-74.84346439,-74.74816893,4.60528355,4.71408564,0.00653916506814,0.344833113878,81301933.8361816,38451.7774525521
402,BUENAVISTA,54.06532972,BUENAVISTA 3D-2008,UNION TEMPORAL OMEGA ENERGY,CORDILLERA ORIENTAL,KINETEX GEOSCIENCES INC SUCURSAL COLOMBIA,1/1/1900 12:00:00 AM,-72.90575825,-72.81795786,5.71932098,5.82406981,0.00441213784316,0.301924877729,54953894.6162109,33694.6729292917
403,CPO-02,166.63969626,CPO2 SUR 3D-2011,UNION TEMPORAL PLUSPETROL RESOURCES CORPORATION Y KOREA NATIONAL OIL CORPORATION,LLANOS ORIENTALES,GLOBAL GEOPHYSICAL SERVICES INC,1/1/1900 12:00:00 AM,-71.51700433,-71.32558536,4.43881507,4.62165087,0.013549981917,0.552740275465,168438267.881104,61621.0148321611
404,DOROTEA,67.06443676,DOROTEA 3D-2005,NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIANA,LLANOS ORIENTALES,SISMOPETROL SAS,1/1/1900 12:00:00 AM,-71.05690262,-70.98292662,5.42815376,5.56467816,0.00545759352496,0.347110447141,67942681.0849609,38764.279530073
405,MAGDALENA_MEDIO,76.6158503,GARZAS 3D-2010,ECOPETROL S.A.,VALLE MEDIO DEL MAGDALENA,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-73.88498973,-73.77739133,7.44144591,7.56031401,0.00627668016063,0.323530377788,78451513.2041016,36185.5290406342
406,UPAR,285.61509188,UPAR 3D-2012,ECOPETROL S.A.,VALLE SUPERIOR DEL MAGDALENA,SISMOPETROL SAS,1/1/1900 12:00:00 AM,-75.44073242,-75.32300186,2.69607612,2.94488038,0.0232185049672,0.664129756674,288070443.974609,73993.6262332885
407,CPO-09,149.28211851,SAN MARTIN 3D-2009,TALISMAN COLOMBIA OIL & GAS LTD,LLANOS ORIENTALES,SAE EXPLORATION S.A.S.,1/1/1900 12:00:00 AM,-73.85463113,-73.68012021,3.67575979,3.83700793,0.0121529445657,0.543035491725,150924455.018311,60504.9879687113
408,CUBARRAL,115.44393121,CASTILLA 3D-2002,ECOPETROL S.A.,LLANOS ORIENTALES,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-73.71989361,-73.57463363,3.79724389,3.92950413,0.00939907656143,0.398629949147,116738921.113525,44421.2873295899
409,LA_CUERVA,150.60279952,LA CUERVA WEST 3D-2010,"GEOPARK COLOMBIA E&P, S.A. - SUCURSAL COLOMBIA",LLANOS ORIENTALES,SISMOPETROL SAS,1/1/1900 12:00:00 AM,-70.74251926,-70.55080597,5.62295402,5.76009099,0.0122504829334,0.629697013925,152562578.322754,70275.9293792422
410,CASIMENA,158.99658226,CASIMENA 3D-2006,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,LLANOS ORIENTALES,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-72.09420221,-71.92571331,4.63503076,4.88415586,0.0129435337911,0.617038080256,160951789.835449,68849.6060795709
411,NASHIRA,75.57512379,NASHIRA NORTE 3D-2010,SOGOMI ENERGY S A,LLANOS ORIENTALES,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-71.57743214,-71.45315961,4.75582502,4.89221674,0.00614902469766,0.408481387228,76469226.8476563,45547.9208528642
412,CASIMENA,35.55126387,CASIMENA NORTE 3D-2009,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,LLANOS ORIENTALES,SISMOPETROL SAS,1/1/1900 12:00:00 AM,-72.07497237,-72.00600381,4.75587677,4.83686471,0.00289447034752,0.236545118593,35994429.6418457,26381.974892594
413,PROVINCIA_P_SUR,169.06196557,PROVINCIA 3D-2009,ECOPETROL S.A.,VALLE MEDIO DEL MAGDALENA,COMPANIA GEOFISICA LATINOAMERICANA S.A,6/23/2009 12:00:00 AM,-73.500818,-73.42168038,7.273248,7.4433,0.0138441817048,0.580575797766,172982542.064453,64956.5066884593
414,VIM-05,155.09476983,GUACHARACA 3D-2019,CNE OIL & GAS S.A.S,VALLE INFERIOR DEL MAGDALENA,PETROSEISMIC SERVICES S.A.,4/4/2019 12:00:00 AM,0,0,0,0,0.0127396635462,0.493708130191,159749966.970215,55298.5089031013
415,CPO-13,108.85527269,LA PLUMA PENDARE NORTE 3D-2019,TECPETROL COLOMBIA SAS,LLANOS ORIENTALES,PETROSEISMIC SERVICES S A,2/23/2019 12:00:00 AM,-71.897292,-71.822903,3.748697,3.840544,0.00884867046838,0.608569767655,109887261.613525,67824.7429730557
416,CACHICAMO,169.67250965,CACHICAMO 3D-2006,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,LLANOS ORIENTALES,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-71.77514811,-71.63950511,4.69193366,4.88978206,0.0138082213695,0.583080837478,171713264.04248,65031.061123049
417,TOPOYACO,41.55535644,TOPOYACO 3D-2008,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,VALLE SUPERIOR DEL MAGDALENA-CAGUAN-PUTUMAYO,"GEOKINETICS INTERNATIONAL, INC",1/1/1900 12:00:00 AM,-76.27140879,-76.18651076,1.1106671,1.18745236,0.00337186477862,0.237663040588,41792653.3742676,26458.9334974684
418,GUAMA,108.17774346,GUAMA 3D-2010,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,VALLE INFERIOR DEL MAGDALENA,CGG VERITAS SERVICES S.A.,1/1/1900 12:00:00 AM,-74.21991923,-74.08638259,9.56385362,9.71295643,0.0089109320266,0.404533422586,112005641.425781,45390.5710706196
419,ABANICO,28.64234159,ABANICO 3D-2005,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,VALLE SUPERIOR DEL MAGDALENA,SISMOPETROL SAS,1/1/1900 12:00:00 AM,-74.92522171,-74.85489671,4.16890866,4.23568366,0.0023325643749,0.196265296411,28983127.052002,21876.1286144518
420,CACHICAMO,42.03694544,CACHICAMO 3D-2011,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,LLANOS ORIENTALES,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-71.848491,-71.76877017,4.87929574,4.95270926,0.00342202054805,0.247991305706,42562321.0024414,27656.2071284703
421,SANTANA,79.42614951,MARY MIRAFLORES 3D-96,"GRAN TIERRA ENERGY COLOMBIA, LLC SUCURSAL",CAGUAN-PUTUMAYO,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-76.48242576,-76.34881989,1.0044777,1.11709519,0.0064429372138,0.393998788291,79854524.5715942,43863.1088704711
422,CATGUAS,54.67500046,TRES CURVAS 3D-2008,"GRAN TIERRA ENERGY COLOMBIA, LLC SUCURSAL",CATATUMBO,G2 SEISMIC LTD.,1/1/1900 12:00:00 AM,-72.89663129,-72.83508699,8.58554213,8.65895651,0.00448929259793,0.269065179323,56267368.4853516,30138.5459362808
